#{"t_start": 1776330008.736752, "env_id": "None"}
r,l,t
-3089.539955,100,2268.821862
-2899.319962,100,2269.325573
-3580.519962,100,2269.846099
-2998.929955,100,2270.281572
-3145.099957,100,2275.033229
-4039.149971,100,2275.161398
-3829.299961,100,2275.291564
-2497.649963,100,2275.422585
-5487.389977,100,2275.566773
-4083.429962,100,2275.703374
-2919.899967,100,2276.139695
-2713.819962,100,2276.44172
-3040.149963,100,2276.732922
-3558.759956,100,2277.014585
-3333.459957,100,2277.299912
-3528.049961,100,2277.583091
-3277.499966,100,2277.873807
-2832.66996,100,2278.172689
-1996.569965,100,2278.475897
-3726.459953,100,2278.783142
-3492.969959,100,2279.104874
-2738.289959,100,2279.400827
-4055.869961,100,2279.692002
-2730.119961,100,2279.980678
-3815.019962,100,2286.367788
-1435.459961,100,2286.654232
-3777.059963,100,2286.9396
-4449.329964,100,2287.224657
-3474.629963,100,2287.512705
-3208.039967,100,2287.803285
-3874.759964,100,2288.160538
-2545.019958,100,2288.471606
-3295.799965,100,2288.768876
-3549.649967,100,2289.062145
-2552.389965,100,2289.353537
-3545.929958,100,2289.638194
-2480.48996,100,2289.936434
-3391.419956,100,2290.236406
-3714.289955,100,2290.555806
-3673.969967,100,2290.854669
-2865.569958,100,2291.145631
-3389.649963,100,2291.432829
-3379.459957,100,2291.809737
-3470.459969,100,2291.967302
-2805.069954,100,2292.107089
-3255.829956,100,2294.919109
-4917.319962,100,2295.078647
-2477.999954,100,2297.294867
-2634.829956,100,2297.452034
-3703.019962,100,2297.593143
-3586.219978,100,2297.732777
-3295.389973,100,2297.875025
-3626.949963,100,2298.022681
-3509.34996,100,2298.166277
-3494.069958,100,2298.309539
-3348.049961,100,2298.458734
-2654.149963,100,2298.613129
-2291.299969,100,2298.779764
-3800.849957,100,2298.940177
-2697.759956,100,2299.14149
-3133.999958,100,2299.303396
-5158.449966,100,2299.453913
-3680.709965,100,2299.599814
-3695.589966,100,2299.744593
-2582.04995,100,2299.896767
-3438.299957,100,2305.615458
-3390.279972,100,2305.909629
-3729.769962,100,2306.199059
-1470.759972,100,2306.504811
-6072.279968,100,2306.780626
-4051.019958,100,2306.934844
-1766.239964,100,2307.085448
-3728.869965,100,2307.229553
-3464.599953,100,2307.37298
-4125.719959,100,2307.511779
-2554.679962,100,2307.646178
-3671.339958,100,2307.785703
-3915.75996,100,2307.921264
-2756.579964,100,2308.171557
-2922.679962,100,2308.457594
-3065.859959,100,2308.736219
-3777.129971,100,2309.258132
-2616.709957,100,2309.837835
-2413.379959,100,2309.996124
-3369.019962,100,2310.15533
-2943.849964,100,2310.323813
-2957.089966,100,2315.916596
-2651.499962,100,2316.051696
-3105.109959,100,2316.183475
-3329.149967,100,2316.320499
-1622.419956,100,2316.460598
-2408.119968,100,2316.594546
-3325.469959,100,2316.726322
-2864.559963,100,2316.873694
-3127.809963,100,2316.9986
-2292.299965,100,2317.150339
-3417.509956,100,2317.292602
-1960.07996,100,2317.432806
-2828.119949,100,2317.56252
-2649.91996,100,2317.698082
-3341.619953,100,2317.843538
-3415.539963,100,2318.010605
-3344.729961,100,2318.166113
-2592.719967,100,2318.317129
-1718.629959,100,2318.464292
-2733.499962,100,2318.631455
-3023.319969,100,2325.540407
-4846.779957,100,2325.822218
-4616.709965,100,2326.099292
-3510.539967,100,2326.378048
-3483.549961,100,2326.656
-2811.409958,100,2326.946376
-4141.869957,100,2327.27238
-2135.869965,100,2327.568856
-4088.229965,100,2327.852691
-3090.579964,100,2328.133306
-2967.439957,100,2328.413682
-2975.069969,100,2328.699631
-3026.31995,100,2328.987496
-3691.709965,100,2329.280855
-3791.189968,100,2329.585682
-3824.84996,100,2329.908112
-2521.659958,100,2330.238051
-3578.459957,100,2330.556069
-3321.439968,100,2330.898124
-2383.029957,100,2331.137226
-2766.169964,100,2331.353592
-3257.33997,100,2340.037831
-1608.069958,100,2340.386637
-2501.68996,100,2340.992535
-4552.66996,100,2341.373013
-4228.709961,100,2341.718731
-2704.979969,100,2342.107293
-4042.57996,100,2342.502241
-2638.64996,100,2343.118192
-4839.709972,100,2343.786252
-3880.219967,100,2344.23676
-2501.549953,100,2344.703197
-3080.389965,100,2345.111708
-3788.799961,100,2345.464625
-3585.729965,100,2345.998424
-2623.979958,100,2346.520331
-3081.339966,100,2347.375676
-4567.729954,100,2347.863522
-2724.909962,100,2348.254581
-2972.98996,100,2348.57382
-2084.159958,100,2348.949237
-2990.25996,100,2362.331896
-3567.389957,100,2362.617033
-1757.229969,100,2362.908195
-1664.839954,100,2363.204643
-3142.729965,100,2363.507196
-3009.409958,100,2363.805525
-3924.999966,100,2364.103514
-3458.899967,100,2364.40204
-3200.589954,100,2364.698819
-1956.469955,100,2364.990431
-3382.299965,100,2365.280655
-2302.619961,100,2365.56779
-3701.159969,100,2365.853175
-3737.679966,100,2366.139465
-4098.209961,100,2366.463645
-3784.849979,100,2366.790535
-2129.659966,100,2367.107714
-2540.609955,100,2367.433915
-1889.66996,100,2367.745311
-3055.899956,100,2368.057344
-3471.879967,100,2368.356197
-3641.539955,100,2374.53809
-3325.819958,100,2374.825787
-2157.569969,100,2375.119521
-1805.609966,100,2375.457863
-3751.339962,100,2375.859746
-2552.909966,100,2376.154213
-1826.159962,100,2376.452305
-3800.409958,100,2376.747416
-2645.609962,100,2377.043168
-2855.979965,100,2377.209578
-2918.719963,100,2377.368297
-2286.819962,100,2377.514445
-3043.429966,100,2377.810156
-2416.09996,100,2378.127626
-3351.509953,100,2378.294294
-4190.979973,100,2378.452343
-4867.33997,100,2378.60543
-2606.41996,100,2378.780317
-3842.509964,100,2378.956939
-2869.25996,100,2379.110199
-3181.419949,100,2381.873893
-4797.809959,100,2382.011364
-3385.199959,100,2382.16641
-2430.139957,100,2382.315848
-3436.859959,100,2382.452887
-2620.189953,100,2382.611228
-2293.84996,100,2382.804746
-2210.229965,100,2382.991554
-3149.019966,100,2383.17801
-2756.719963,100,2383.376574
-3968.019966,100,2383.561196
-1890.609959,100,2383.723485
-3289.689964,100,2383.885915
-2537.069958,100,2384.058605
-3086.779961,100,2384.216896
-5312.109962,100,2384.375932
-2760.469963,100,2384.535617
-3039.479969,100,2384.764909
-4861.609962,100,2384.966864
-3488.289963,100,2385.168368
-2976.009956,100,2385.34607
-1642.889957,100,2389.517926
-2964.719971,100,2389.656024
-2711.649967,100,2389.803792
-2186.039963,100,2389.943597
-2417.229958,100,2390.132661
-3087.579956,100,2390.325987
-3053.809967,100,2390.487579
-4286.09996,100,2390.647818
-2062.98996,100,2390.812607
-4123.859962,100,2390.987227
-1676.089962,100,2391.162372
-2516.849964,100,2391.319077
-2518.109966,100,2391.489719
-816.859955,100,2391.64585
-2995.779953,100,2391.82703
-4076.09996,100,2391.986379
-2094.159958,100,2392.149893
-2853.469959,100,2392.340188
-3775.779968,100,2392.753868
-508.279968,100,2393.199621
-1376.159958,100,2397.616642
-4637.489967,100,2397.797939
-4211.329964,100,2398.158488
-2785.439957,100,2398.789327
-2619.319954,100,2399.051527
-2926.539959,100,2399.370405
-3093.689968,100,2399.671363
-4032.339954,100,2400.342048
-3047.67997,100,2400.768692
-2445.749954,100,2401.072897
-2526.819969,100,2401.376502
-2115.519974,100,2401.540213
-3427.609959,100,2401.709099
-3053.129959,100,2401.878284
-3089.119949,100,2402.345986
-5024.069954,100,2402.671407
-3232.839958,100,2402.982789
-4840.219955,100,2403.300027
-3510.269966,100,2407.385715
-3948.189968,100,2407.514304
-1584.839958,100,2407.641781
-2374.119957,100,2412.153072
-986.779957,100,2412.305775
-3103.15995,100,2412.456196
-5221.479965,100,2412.628357
-2832.979958,100,2412.815217
-2785.359962,100,2413.19077
-3309.159966,100,2413.38105
-2124.729961,100,2413.52877
-3879.92997,100,2413.695154
-3870.129959,100,2413.853411
-1914.929947,100,2414.02557
-2554.929955,100,2414.196316
-2914.059959,100,2414.364551
-3821.889957,100,2414.528477
-2461.749962,100,2414.699317
-4982.959965,100,2414.869622
-3261.709969,100,2415.029836
-3782.279964,100,2415.191032
-2945.729958,100,2415.357299
-2487.079964,100,2415.523691
-2780.229965,100,2421.918655
-2003.369961,100,2422.201099
-3472.709949,100,2422.480762
-3231.069962,100,2422.770925
-4090.719963,100,2423.075508
-1420.189957,100,2423.384092
-2216.649967,100,2423.718398
-2197.40995,100,2424.016771
-2704.75996,100,2424.310992
-3321.259968,100,2424.604988
-3500.379967,100,2424.899677
-3830.449955,100,2425.200069
-3433.979954,100,2425.495302
-3516.529968,100,2425.790337
-4697.999966,100,2426.087765
-4367.069973,100,2426.379474
-2840.619957,100,2426.671908
-2869.069958,100,2426.96783
-2764.259956,100,2427.26175
-2496.209957,100,2427.583886
-3747.199959,100,2427.915619
-3323.08997,100,2432.239524
-3891.179966,100,2432.371742
-2241.319958,100,2432.514819
-2879.729958,100,2432.698773
-2150.209957,100,2433.178629
-2528.009968,100,2433.487839
-2881.279957,100,2433.785567
-3174.849964,100,2434.079533
-2531.119953,100,2434.370094
-2222.749962,100,2434.666825
-2738.399952,100,2434.958895
-2921.439964,100,2435.247472
-2188.029968,100,2435.540086
-3635.049965,100,2435.828991
-3132.119968,100,2436.125233
-2344.969967,100,2436.418447
-3404.479961,100,2436.715513
-2985.319958,100,2437.038296
-2954.619957,100,2437.351811
-3619.599972,100,2437.662228
-2947.409962,100,2441.963599
-2523.19997,100,2442.11711
-2675.41996,100,2442.564058
-2804.629959,100,2443.456801
-3409.06995,100,2443.612676
-1721.459961,100,2443.771054
-1930.619953,100,2444.107509
-2698.48996,100,2444.594829
-2336.489967,100,2444.921992
-3025.369961,100,2445.526904
-2932.499958,100,2445.840172
-2518.969959,100,2446.344591
-2991.309963,100,2446.662207
-3779.149956,100,2446.978748
-2186.459953,100,2447.278226
-3588.93996,100,2447.57573
-1226.939957,100,2447.867451
-1701.099957,100,2448.155579
-1721.179955,100,2448.442926
-3178.679958,100,2448.734896
-2834.789959,100,2449.030054
-4419.419964,100,2454.792453
-2465.919964,100,2454.935192
-2220.709961,100,2455.086361
-2001.769958,100,2455.22891
-1977.479961,100,2455.394102
-1627.459961,100,2455.565544
-4472.929966,100,2455.710441
-2956.789955,100,2455.871121
-2438.549961,100,2456.032048
-3651.91996,100,2456.18709
-2625.979958,100,2456.353431
-3547.319962,100,2456.526283
-2799.619965,100,2456.696744
-4038.859955,100,2456.869021
-3708.009964,100,2457.1312
-3813.829956,100,2459.940422
-2470.659958,100,2460.223274
-3094.169952,100,2460.502196
-2677.599957,100,2460.783775
-3294.269962,100,2461.075327
-2061.389957,100,2467.740321
-4643.719967,100,2468.062476
-3663.789963,100,2468.471108
-3169.429962,100,2468.787328
-3365.32996,100,2469.10446
-2993.469952,100,2469.440758
-2273.619961,100,2469.746927
-2712.189964,100,2470.064394
-1345.889965,100,2470.364121
-3307.099953,100,2470.82126
-3933.299961,100,2471.103439
-2372.029949,100,2471.428061
-2124.999954,100,2471.739306
-2981.909962,100,2472.041283
-2996.019958,100,2472.337674
-1249.089962,100,2472.597487
-2832.14996,100,2472.778886
-2844.379963,100,2472.949893
-1907.41996,100,2473.233007
-3485.93996,100,2473.702308
-3078.539959,100,2474.012007
-2955.429962,100,2479.06229
-2935.939953,100,2479.225591
-3103.659966,100,2479.397779
-3284.909958,100,2479.574109
-3472.459969,100,2479.811424
-3865.399963,100,2480.08628
-3066.749962,100,2480.346991
-1727.899967,100,2480.782759
-2667.759968,100,2481.147264
-4913.649967,100,2481.492289
-2825.019955,100,2481.863786
-2008.049961,100,2482.281805
-2659.009956,100,2482.723432
-3548.419964,100,2483.226084
-2833.57996,100,2483.689547
-4010.929962,100,2484.064792
-3011.00996,100,2485.101404
-1724.699959,100,2485.686285
-2779.049957,100,2486.196212
-3320.379951,100,2486.552157
-1595.999954,100,2492.426323
-2729.779961,100,2492.718727
-3499.479969,100,2493.041638
-2451.289955,100,2493.358127
-3406.939953,100,2493.665243
-3647.289963,100,2493.977275
-3222.729965,100,2494.27468
-3293.599957,100,2494.838169
-3904.259949,100,2495.305289
-2983.969963,100,2495.632784
-3914.319954,100,2495.968914
-2710.839958,100,2496.286447
-2944.589958,100,2496.604587
-4277.15995,100,2497.00063
-2687.999954,100,2497.332072
-2751.839958,100,2497.643811
-4150.389954,100,2497.939302
-1827.459961,100,2498.234934
-3096.659962,100,2498.53024
-1943.859955,100,2498.824342
-1896.379967,100,2499.114912
-3840.269958,100,2505.717731
-2430.789959,100,2505.999688
-2874.269966,100,2506.385087
-4119.849957,100,2506.716408
-2737.059952,100,2507.009137
-3361.889965,100,2507.315244
-2195.679958,100,2507.620788
-2928.699966,100,2507.920757
-2245.009964,100,2508.22378
-2689.439964,100,2508.54971
-2369.619961,100,2508.865041
-3011.629951,100,2509.172835
-2381.459965,100,2509.47664
-3004.869961,100,2509.772541
-2364.539963,100,2510.070181
-2808.499954,100,2510.369821
-2703.929962,100,2510.715458
-3067.109955,100,2511.027534
-3008.949963,100,2511.326812
-3301.119968,100,2511.6241
-3310.929966,100,2515.717129
-3846.499962,100,2515.870102
-3496.329971,100,2516.025446
-2849.399956,100,2516.183223
-2003.119957,100,2516.35104
-2854.109959,100,2516.534645
-2426.359951,100,2516.704202
-3096.129967,100,2516.866105
-3871.999966,100,2517.033267
-3991.749962,100,2517.194274
-2943.179962,100,2517.375123
-2621.099972,100,2517.56684
-3584.799957,100,2517.733802
-3285.179974,100,2519.981385
-2084.68996,100,2520.122209
-3345.83997,100,2520.286138
-2086.509945,100,2520.431484
-3678.489964,100,2520.602368
-2126.799957,100,2520.768751
-4145.39996,100,2520.937691
-3091.719963,100,2521.091867
-2908.869965,100,2525.649508
-2151.10997,100,2525.78253
-2158.769966,100,2525.972178
-1715.839951,100,2526.490278
-2889.879963,100,2527.1265
-4313.959957,100,2527.487797
-1803.659954,100,2527.856787
-2221.239952,100,2528.379601
-3415.50996,100,2528.562361
-3686.609955,100,2528.731347
-3390.409966,100,2529.097055
-3028.329964,100,2529.668293
-1753.969952,100,2530.030096
-2762.129959,100,2530.353912
-2203.50996,100,2530.664987
-2625.189957,100,2530.969252
-2876.379959,100,2531.287019
-3868.419952,100,2531.593819
-3859.759956,100,2531.890547
-1679.91996,100,2532.187281
-4248.309967,100,2539.028297
-2472.899963,100,2539.310738
-2618.639957,100,2539.61197
-3614.799957,100,2539.920469
-2268.889957,100,2540.22474
-3178.419956,100,2540.530062
-2285.349949,100,2540.84004
-3165.00996,100,2541.142137
-2851.589958,100,2541.446481
-2772.699966,100,2541.752009
-3067.329956,100,2542.057543
-3074.50996,100,2542.36904
-3758.849964,100,2542.701086
-2758.289967,100,2543.020603
-3047.529949,100,2543.333346
-3428.569962,100,2543.640301
-2643.869957,100,2543.940032
-2790.029957,100,2544.249784
-1581.459961,100,2544.555877
-1969.219959,100,2544.857743
-2239.879959,100,2551.836581
-4432.589951,100,2552.695989
-2930.059956,100,2553.216169
-2316.969952,100,2553.590457
-2923.149956,100,2553.933796
-3751.459961,100,2554.181271
-2957.149971,100,2554.38094
-3509.379971,100,2554.571884
-3369.549965,100,2554.846651
-4207.509972,100,2555.060892
-2789.209972,100,2555.262883
-2771.819962,100,2555.475046
-3686.589962,100,2555.700592
-2053.429966,100,2555.907081
-2584.489967,100,2556.144232
-1309.279961,100,2556.432079
-4281.959957,100,2556.820349
-1753.119961,100,2557.045844
-1962.89996,100,2557.27956
-3345.519955,100,2557.626015
-2601.639961,100,2558.04478
-3298.009964,100,2564.994462
-2628.459953,100,2565.295667
-3888.23996,100,2565.595006
-2154.099953,100,2565.896254
-3163.139954,100,2566.326024
-2292.539955,100,2566.631518
-2009.149956,100,2566.928998
-2892.569973,100,2567.226068
-3383.309967,100,2567.531402
-4167.899967,100,2567.839663
-2623.839954,100,2568.150243
-2869.299961,100,2569.035561
-1333.049957,100,2569.366309
-3303.579967,100,2569.87991
-2229.479958,100,2570.590545
-3643.539959,100,2570.80851
-1044.469955,100,2570.99675
-5005.609955,100,2571.164747
-2094.119961,100,2571.332032
-2750.759956,100,2571.551881
-1808.149963,100,2577.190147
-3342.119961,100,2577.377248
-2648.669956,100,2577.512941
-3212.179958,100,2577.638516
-3500.099972,100,2577.783737
-3501.379959,100,2577.982214
-4317.599968,100,2578.148358
-1751.84996,100,2578.360806
-4106.699963,100,2578.66303
-1753.909958,100,2578.933528
-1777.619957,100,2579.209297
-4269.879959,100,2581.726504
-2195.709961,100,2581.859224
-1697.219963,100,2581.997944
-2967.219967,100,2582.136085
-2038.789959,100,2582.27599
-2221.179966,100,2582.537167
-1615.64996,100,2582.726378
-2056.34996,100,2582.913327
-3127.689957,100,2583.083232
-2540.789967,100,2583.257417
-2273.359962,100,2589.862456
-1644.499962,100,2590.090219
-2171.399963,100,2590.392148
-3399.219959,100,2590.754864
-1584.559959,100,2591.196692
-1833.199955,100,2591.690252
-1615.379951,100,2592.171221
-2011.199955,100,2592.579467
-1549.159958,100,2592.998143
-4490.239967,100,2593.483824
-2883.57996,100,2594.075739
-2967.789955,100,2594.514049
-2572.209957,100,2595.08533
-3786.549953,100,2595.52081
-2564.98996,100,2595.912006
-1518.709965,100,2596.456628
-2090.089958,100,2596.988741
-2404.629959,100,2597.417333
-3274.39996,100,2598.248733
-2005.909962,100,2598.570654
-2164.399956,100,2606.604399
-833.259956,100,2606.929347
-3677.849964,100,2607.264293
-1347.619961,100,2607.637988
-3581.449966,100,2608.109311
-2270.799965,100,2608.58871
-1653.569962,100,2609.084201
-2766.049957,100,2609.480731
-1701.369953,100,2609.935351
-2464.389961,100,2610.404165
-2747.909966,100,2612.103176
-2828.769958,100,2612.833878
-2100.409958,100,2613.457144
-1735.379959,100,2614.509754
-1979.399963,100,2614.934988
-2731.169964,100,2615.264416
-2697.589966,100,2615.794245
-2548.89996,100,2616.583082
-3219.719963,100,2616.934616
-2923.069962,100,2617.205332
-2530.249958,100,2617.641614
-3311.609959,100,2625.155353
-3435.939964,100,2625.376163
-2336.729961,100,2625.617706
-2955.57996,100,2625.855633
-3338.25996,100,2626.114757
-2929.889961,100,2626.348338
-1783.889965,100,2626.652935
-3448.679962,100,2626.918761
-1632.389954,100,2627.161719
-2356.459961,100,2627.416716
-2483.879955,100,2627.677542
-2021.90995,100,2627.938499
-3369.139957,100,2628.310105
-3116.769958,100,2628.660525
-1870.68996,100,2629.056291
-2633.789959,100,2629.415237
-2668.119957,100,2629.76466
-1605.75996,100,2630.170374
-2702.93996,100,2630.527734
-3439.229958,100,2630.939448
-2277.109959,100,2638.302096
-1762.349957,100,2638.615783
-3185.82996,100,2638.999691
-1864.969955,100,2639.449887
-3164.029964,100,2639.78741
-2611.34996,100,2640.135873
-2741.679962,100,2640.442601
-1542.949951,100,2640.738304
-3823.449951,100,2641.025629
-3726.449966,100,2641.314552
-2210.519955,100,2641.607002
-1703.489956,100,2641.920357
-1601.43996,100,2642.301022
-3076.199963,100,2642.64848
-984.32996,100,2642.952753
-4501.859959,100,2643.284997
-3341.549965,100,2643.58584
-2851.199955,100,2643.898242
-2791.829956,100,2644.230746
-3560.969959,100,2644.541878
-2900.369961,100,2644.83974
-2603.749962,100,2648.762679
-2005.969955,100,2648.9056
-2510.68996,100,2649.04541
-2605.229958,100,2649.183113
-2814.529972,100,2649.330401
-2121.759968,100,2649.463553
-1757.469955,100,2649.602607
-1723.819954,100,2649.733802
-2627.129963,100,2651.770566
-1585.79995,100,2651.898629
-2254.319965,100,2652.031723
-3235.879967,100,2652.164787
-2827.869965,100,2652.293833
-1989.989967,100,2652.431626
-2854.319958,100,2652.575316
-1830.769958,100,2653.168219
-2016.909958,100,2653.871109
-1766.709961,100,2654.177663
-1422.529957,100,2654.47433
-3370.069965,100,2654.757635
-2833.629967,100,2661.905214
-2538.669952,100,2662.190394
-3823.109959,100,2662.478497
-3473.909962,100,2662.788299
-2594.099953,100,2663.092279
-1376.359959,100,2663.408072
-2893.91996,100,2663.720301
-2812.299961,100,2664.034528
-1771.159966,100,2664.356701
-2920.299961,100,2664.677499
-2544.719963,100,2665.099144
-1726.949955,100,2665.518874
-2072.639965,100,2665.86886
-4005.749966,100,2666.180532
-2334.699959,100,2666.486978
-3513.549961,100,2666.867171
-314.379951,100,2667.060425
-3049.159962,100,2667.26205
-4174.57996,100,2667.46922
-3344.539955,100,2667.716922
-3251.809959,100,2667.94048
-2585.529968,100,2676.984293
-3193.819958,100,2677.325187
-3985.929958,100,2677.646781
-4115.269962,100,2678.035271
-3022.499954,100,2678.392636
-2443.199955,100,2678.777943
-1438.899963,100,2679.195807
-2900.469959,100,2679.7162
-2336.989964,100,2680.092633
-1621.009956,100,2680.550049
-1913.119953,100,2680.910121
-3162.049961,100,2681.255219
-2929.719963,100,2681.595085
-2304.219959,100,2681.92154
-1600.219959,100,2682.262321
-3733.089958,100,2682.62122
-1783.229969,100,2683.187044
-3116.479965,100,2683.57815
-2925.629963,100,2683.984443
-1902.139957,100,2684.334484
-2552.209969,100,2690.53166
-2749.519958,100,2690.819427
-2038.879959,100,2691.120064
-3035.139961,100,2691.41764
-1920.509956,100,2691.709782
-3379.959949,100,2691.992486
-2368.789955,100,2692.274924
-3321.179962,100,2692.557772
-1370.419952,100,2692.871748
-2228.049953,100,2693.169755
-3029.529945,100,2693.464621
-1219.319954,100,2693.768272
-1564.769958,100,2694.053788
-2189.199959,100,2694.334893
-3188.82996,100,2694.631786
-2425.099968,100,2695.074409
-3426.369961,100,2695.580792
-2818.869953,100,2695.901944
-1307.899963,100,2696.38479
-2995.919964,100,2696.543145
-1148.629959,100,2696.689768
-4243.499966,100,2703.578141
-3593.089958,100,2703.859389
-2273.289967,100,2704.142136
-2313.979965,100,2704.42408
-2648.249958,100,2704.704237
-3262.229961,100,2704.98656
-1744.799957,100,2705.26854
-1055.329956,100,2705.56127
-3010.809956,100,2705.867614
-2732.619961,100,2706.36266
-3336.749962,100,2706.794688
-3663.349976,100,2707.104099
-2492.429958,100,2707.438981
-2292.669964,100,2707.734167
-2449.059956,100,2708.030527
-3373.59996,100,2708.347272
-1694.009964,100,2708.656641
-3141.709961,100,2708.953023
-1801.909958,100,2709.284916
-3080.359962,100,2709.608458
-1313.529949,100,2716.465069
-3217.899963,100,2716.693483
-3114.919964,100,2716.920794
-2905.029961,100,2717.371022
-2723.769966,100,2717.613489
-2510.069958,100,2717.899822
-3557.569973,100,2722.160208
-3177.199959,100,2722.376154
-1406.939957,100,2722.556366
-1436.34996,100,2722.779023
-2588.629963,100,2722.975489
-2258.129978,100,2723.170305
-2605.139957,100,2723.347076
-3416.429958,100,2723.517844
-2782.109959,100,2723.724268
-4023.289955,100,2724.086408
-1934.90995,100,2724.419086
-2214.379971,100,2724.734256
-2720.039959,100,2725.032058
-1890.119953,100,2725.34318
-1003.179958,100,2725.676666
-2542.129959,100,2730.90559
-2213.019958,100,2731.06552
-3076.119961,100,2731.216117
-3591.039974,100,2731.37709
-1827.219967,100,2731.536224
-2239.609966,100,2731.706758
-3441.039959,100,2732.030426
-2844.279953,100,2732.343218
-1777.979958,100,2732.668671
-3853.969959,100,2733.409403
-3166.429966,100,2733.621112
-1725.229961,100,2733.813068
-1412.449963,100,2733.997005
-3948.049969,100,2734.192729
-2053.629955,100,2734.37452
-3284.349964,100,2734.567886
-3124.529964,100,2734.770164
-3806.989956,100,2734.964578
-2252.60997,100,2735.142648
-1508.829956,100,2735.337236
-2274.959957,100,2741.92222
-2925.039963,100,2742.071482
-1879.519966,100,2742.217072
-4110.17997,100,2742.370178
-3501.609951,100,2742.534802
-3341.869965,100,2742.726028
-3286.559959,100,2742.934113
-4870.079952,100,2743.107044
-2964.969963,100,2743.274941
-2809.599964,100,2743.43611
-3518.089954,100,2743.572398
-3716.219955,100,2743.711697
-1259.00996,100,2743.867204
-4748.319958,100,2744.02407
-3054.019955,100,2744.195828
-2434.359955,100,2744.358665
-3250.609966,100,2744.516104
-2094.399956,100,2744.666486
-2879.999962,100,2744.939205
-2213.269947,100,2745.242412
-2281.009956,100,2745.538003
-3388.899967,100,2751.830504
-2977.939957,100,2752.136333
-1955.51997,100,2752.479748
-2837.93996,100,2752.828846
-1674.809963,100,2753.490474
-4216.98996,100,2754.026169
-2960.439972,100,2754.436915
-3786.099964,100,2754.854204
-2902.959961,100,2755.149763
-2538.899963,100,2755.443038
-2337.25996,100,2755.872846
-2642.389957,100,2756.165658
-2129.14996,100,2756.31765
-3590.369957,100,2756.463808
-3557.23996,100,2756.60174
-1857.769962,100,2756.765243
-1884.269962,100,2756.925102
-4341.509953,100,2757.089134
-1118.359955,100,2757.259579
-1548.219955,100,2757.421925
-4227.399967,100,2764.901446
-3595.729961,100,2765.214225
-2617.82996,100,2765.516012
-2887.139961,100,2765.822412
-1913.049961,100,2766.12249
-2530.999962,100,2766.421728
-3054.989967,100,2766.71448
-4188.819958,100,2767.005825
-4351.75996,100,2767.294209
-2097.229961,100,2767.579561
-4424.079971,100,2767.870092
-4629.019962,100,2768.159919
-2456.32996,100,2768.44426
-1870.739956,100,2768.727078
-4081.709953,100,2769.025997
-5364.319954,100,2769.338408
-3319.629963,100,2769.648291
-2967.209961,100,2769.952658
-2396.849957,100,2770.252009
-4164.459957,100,2770.566438
-3178.019962,100,2770.877899
-2589.759956,100,2777.862778
-2535.539963,100,2778.13685
-3869.079964,100,2778.419316
-2286.289955,100,2783.269328
-2215.969955,100,2783.421506
-3293.959949,100,2783.568619
-5532.759964,100,2783.708962
-2594.479958,100,2783.856574
-3362.819969,100,2783.9914
-2235.949947,100,2784.131109
-2675.809959,100,2784.275533
-2840.539963,100,2784.426458
-3096.499962,100,2784.563464
-2795.14996,100,2784.698687
-2455.869965,100,2784.838812
-2227.099964,100,2784.970973
-1730.979954,100,2785.097046
-2467.569962,100,2785.225385
-3793.299957,100,2785.356649
-1844.289963,100,2785.487876
